2025-12-19 17:26:35 | INFO     | app | 🚀 Starting Messaging Platform...
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.46s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.45s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.46s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.46s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.48s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.user_id = %s AND contacts.status = %s
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00071s] ('ec0cbce5-792d-4dea-be18-5096566f71f9', 'ACCEPTED')
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.48s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT users.id AS users_id, users.email AS users_email, users.username AS users_username, users.password_hash AS users_password_hash, users.public_key AS users_public_key, users.avatar_url AS users_avatar_url, users.is_active AS users_is_active, users.created_at AS users_created_at, users.last_seen AS users_last_seen 
FROM users 
WHERE users.id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00109s] ('baa028ee-eb71-49a9-96e6-2f3694968e0a',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.49s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00083s] ('baa028ee-eb71-49a9-96e6-2f3694968e0a',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [cached since 58.49s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 18:11:14 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00076s] ('baa028ee-eb71-49a9-96e6-2f3694968e0a',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.contact_id = %s AND contacts.status = %s
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [generated in 0.00074s] ('ec0cbce5-792d-4dea-be18-5096566f71f9', 'PENDING')
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.54s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.54s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.54s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.54s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.54s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.55s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.55s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 58.55s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.contact_id = %s AND contacts.status = %s
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.05716s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9', 'PENDING')
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.id, contacts.user_id, contacts.contact_id, contacts.status, contacts.nickname, contacts.created_at 
FROM contacts 
WHERE contacts.user_id = %s AND contacts.status = %s
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.09439s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9', 'ACCEPTED')
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT users.id AS users_id, users.email AS users_email, users.username AS users_username, users.password_hash AS users_password_hash, users.public_key AS users_public_key, users.avatar_url AS users_avatar_url, users.is_active AS users_is_active, users.created_at AS users_created_at, users.last_seen AS users_last_seen 
FROM users 
WHERE users.id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.09217s ago] ('baa028ee-eb71-49a9-96e6-2f3694968e0a',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.08762s ago] ('baa028ee-eb71-49a9-96e6-2f3694968e0a',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 0.08487s ago] ('baa028ee-eb71-49a9-96e6-2f3694968e0a',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | COMMIT
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | BEGIN (implicit)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT users.id, users.email, users.username, users.password_hash, users.public_key, users.avatar_url, users.is_active, users.created_at, users.last_seen 
FROM users 
WHERE users.id = %s
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 59.34s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.sender_id AS messages_sender_id, messages.id AS messages_id, messages.conversation_id AS messages_conversation_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
FROM messages 
WHERE messages.sender_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 59.34s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT contacts.user_id AS contacts_user_id, contacts.id AS contacts_id, contacts.contact_id AS contacts_contact_id, contacts.status AS contacts_status, contacts.nickname AS contacts_nickname, contacts.created_at AS contacts_created_at 
FROM contacts 
WHERE contacts.user_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 59.34s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.user_id AS conversation_members_user_id, conversation_members.id AS conversation_members_id, conversation_members.conversation_id AS conversation_members_conversation_id, conversation_members.joined_at AS conversation_members_joined_at, conversation_members.last_read_at AS conversation_members_last_read_at 
FROM conversation_members 
WHERE conversation_members.user_id IN (%s)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 59.34s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversation_members.conversation_id 
FROM conversation_members 
WHERE conversation_members.user_id = %s
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 59.2s ago] ('ec0cbce5-792d-4dea-be18-5096566f71f9',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT conversations.id, conversations.type, conversations.name, conversations.created_at, conversations.updated_at 
FROM conversations 
WHERE conversations.id IN (%s) ORDER BY conversations.updated_at DESC
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | [cached since 59.2s ago] ('afcc39a2-b38b-4bfa-ab3e-9fcf2a2f6522',)
2025-12-19 18:11:15 | INFO     | sqlalchemy.engine.Engine | SELECT messages.conversation_id AS messages_conversation_id, messages.id AS messages_id, messages.sender_id AS messages_sender_id, messages.encrypted_content AS messages_encrypted_content, messages.nonce AS messages_nonce, messages.content_type AS messages_content_type, messages.is_delivered AS messages_is_delivered, messages.is_read AS messages_is_read, messages.created_at AS messages_created_at 
